"","artist","num_words","num_unique_words","per_unique"
"12695","godflesh",3918,818,0.20877998979071
"12696","godgory",177,94,0.531073446327684
"12697","godhead",11267,1307,0.116002485133576
"12698","godiego",1769,436,0.246466930469192
"12699","godley-and-creme",11575,2301,0.198790496760259
"12700","gods-paparazzi",549,189,0.344262295081967
"12701","gods-property-from-kirk-franklins-nu-nation",756,229,0.302910052910053
"12702","godsend",974,354,0.363449691991786
"12703","godsmack",18232,1469,0.0805726195699868
"12704","godson-jawabu",417,210,0.503597122302158
"12705","godspeed-you-black-emperor",1357,459,0.338246131171702
"12706","godwill-babette",78,62,0.794871794871795
"12707","goerge-nozuka",225,78,0.346666666666667
"12708","goethes-erben",13940,3531,0.253299856527977
"12709","gogol-bordello",13843,2481,0.179224156613451
"12710","goin-through",3,3,1
"12711","gojira",9255,1739,0.187898433279308
"12712","gokce-ka-la-ncer",189,106,0.560846560846561
"12713","gokhan-turkmen",157,127,0.808917197452229
"12714","gola",2158,599,0.277571825764597
"12715","gold-1",465,91,0.195698924731183
"12716","gold-bears",174,93,0.53448275862069
"12717","gold-city",184,109,0.592391304347826
"12718","gold-city-quartet",3291,760,0.230932847158918
"12719","gold-fields",2139,441,0.20617110799439
"12720","gold-panda",309,108,0.349514563106796
"12721","gold-top",234,19,0.0811965811965812
"12722","golden",3202,689,0.215178013741412
"12723","golden-coast",426,120,0.28169014084507
"12724","golden-earring",18096,2509,0.138649425287356
"12725","golden-features",170,61,0.358823529411765
"12726","golden-films",109,69,0.63302752293578
"12727","golden-gate-quartet",2299,526,0.228795128316659
"12728","golden-horn",484,239,0.493801652892562
"12729","golden-rules",1170,288,0.246153846153846
"12730","golden-smog",9781,1448,0.148042122482364
"12731","goldenboy",1206,380,0.315091210613599
"12732","goldfinger",12145,1353,0.111403869905311
"12733","goldfish",530,179,0.337735849056604
"12734","goldfrapp",8966,1143,0.127481597144769
"12735","goldheart-assembly",536,206,0.384328358208955
"12736","goldhouse",594,190,0.31986531986532
"12737","goldie-hill",4694,826,0.175969322539412
"12738","goldie-lookin-chain",8465,1691,0.199763733018311
"12739","goldlink",5699,887,0.155641340586068
"12740","goldman-jean-jacques",11271,2300,0.204063525862834
"12741","goldman-jones-fredericks",4423,1229,0.277865702012209
"12742","goldmund",239,133,0.556485355648536
"12743","goldroom",1221,222,0.181818181818182
"12744","goldsboro-bobby",1682,485,0.288347205707491
"12745","goldsmith",51,41,0.803921568627451
"12746","goldspot",628,176,0.280254777070064
"12747","golgotha",41,16,0.390243902439024
"12748","goliath-and-the-giants",1680,474,0.282142857142857
"12749","gollbetty",216,46,0.212962962962963
"12750","goloka",126,76,0.603174603174603
"12751","golpes-bajos",2463,921,0.373934226552984
"12752","gomez",18072,2019,0.1117197875166
"12753","gon-gotti",397,146,0.367758186397985
"12754","gondwana",5342,1013,0.189629352302508
"12755","gone",406,105,0.258620689655172
"12756","gone-by-sunset",290,133,0.458620689655172
"12757","gone-for-days",380,114,0.3
"12758","gone-is-gone",123,61,0.495934959349593
"12759","goo-goo-dolls",14649,1431,0.0976858488634036
"12760","good-charlotte",17740,1407,0.0793122886133033
"12761","good-clean-fun",7810,1447,0.185275288092189
"12762","good-for-the-future",151,84,0.556291390728477
"12763","good-heavens",62,38,0.612903225806452
"12764","good-old-war",3600,601,0.166944444444444
"12765","good-riddance",10078,1963,0.194780710458424
"12766","good-shoes",284,75,0.264084507042254
"12767","good-the-bad-the-queen",1359,471,0.346578366445916
"12768","good-till-cancelled",1952,430,0.220286885245902
"12769","good-times-boys",844,394,0.466824644549763
"12770","good-vibe-crew",352,88,0.25
"12771","good-with-grenades",1197,307,0.256474519632414
"12772","goodbye-blue-skies",258,108,0.418604651162791
"12773","goodbye-coastline",1151,271,0.235447437011295
"12774","goodbye-june",1443,512,0.354816354816355
"12775","goodbye-to-gravity",232,129,0.556034482758621
"12776","goodie-mob",44895,5291,0.117852767568772
"12777","goodluck",264,79,0.299242424242424
"12778","goodnight-dark-continent",164,108,0.658536585365854
"12779","goodnight-sunrise",641,216,0.336973478939158
"12780","goodwill-hook-n-sling",101,29,0.287128712871287
"12781","goombay-dance-band",2533,672,0.265298065534939
"12782","goong",804,315,0.391791044776119
"12783","gooqulyy-bearr-milagros",49,36,0.73469387755102
"12784","goose",10,5,0.5
"12785","goose-house",226,111,0.491150442477876
"12786","goosebumps",142,78,0.549295774647887
"12787","gor-yepremyan",105,59,0.561904761904762
"12788","goran-bregoviaaa",195,107,0.548717948717949
"12789","goran-bregovic",860,339,0.394186046511628
"12790","gord-bamford",1550,416,0.268387096774194
"12791","gordie-sampson",1996,472,0.236472945891784
"12792","gordon-arnold",113,84,0.743362831858407
"12793","gordon-downie",474,170,0.358649789029536
"12794","gordon-goodwin",2,1,0.5
"12795","gordon-goodwin-s-big-phat-band",1092,238,0.217948717948718
"12796","gordon-haskell",210,94,0.447619047619048
"12797","gordon-lightfoot",22633,2400,0.106039853311536
"12798","gorefest",4622,1047,0.226525313717006
"12799","gorgon-city",7065,649,0.091861288039632
"12800","gorgoroth",1674,586,0.350059737156511
"12801","gorguts",4285,1338,0.312252042007001
"12802","gorilla-biscuits",3505,784,0.223680456490728
"12803","gorilla-zoe",16294,2169,0.133116484595557
"12804","gorillaz",15787,1719,0.108887058972572
"12805","gorky-park",2610,655,0.25095785440613
"12806","gosdin-vern",2669,556,0.208317721993256
"12807","gosling",251,125,0.49800796812749
"12808","gospel",6363,1074,0.168788307402169
"12809","gospel-gangstas",4552,1153,0.25329525483304
"12810","gospel-gangstaz",3327,868,0.260895701833484
"12811","gospel-keynotes",17,16,0.941176470588235
"12812","gospel-of-the-horns",573,304,0.530541012216405
"12813","gospel-thompson-community-choir",19,16,0.842105263157895
"12814","goss",272,77,0.283088235294118
"12815","gossip",7665,1039,0.135551206784083
"12816","gossling",319,136,0.426332288401254
"12817","gossos",1419,428,0.301620859760395
"12818","got-a-girl",1380,309,0.223913043478261
"12819","got7",3525,1220,0.346099290780142
"12820","gotan-project",778,316,0.406169665809769
"12821","gothamciti",875,209,0.238857142857143
"12822","gothminister",714,266,0.372549019607843
"12823","gotthard",9505,1164,0.122461862177801
"12824","gotthead",495,209,0.422222222222222
"12825","gotye",6978,1048,0.150186299799369
"12826","gourds",7384,1907,0.258261105092091
"12827","governor",941,256,0.272051009564293
"12828","gowan",5759,1088,0.18892168779302
"12829","gp-basic",430,149,0.346511627906977
"12830","gp-wu",1352,600,0.443786982248521
"12831","gra-c-goire",921,311,0.337676438653637
"12832","grace",7112,810,0.113892013498313
"12833","grace-armoed",500,233,0.466
"12834","grace-in-the-woods",1027,351,0.341772151898734
"12835","grace-johns",1581,523,0.330803289057559
"12836","grace-jones",9914,1464,0.147669961670365
"12837","grace-potter",6458,1004,0.155466088572313
"12838","grace-potter-the-nocturnals",12194,1307,0.107183860915204
"12839","grace-slick",5243,916,0.174709135990845
"12840","grace-tony",251,153,0.609561752988048
"12841","graceful-closure",114,82,0.719298245614035
"12842","gracenote",730,198,0.271232876712329
"12843","graces-jones",133,19,0.142857142857143
"12844","gracia-michaels",490,90,0.183673469387755
"12845","grade",3358,1100,0.327575938058368
"12846","graduated-failure",664,194,0.292168674698795
"12847","gradur",8446,1916,0.226852948141132
"12848","grady-guan",122,67,0.549180327868853
"12849","graffiti-6",2188,400,0.182815356489945
"12850","grafh",2016,728,0.361111111111111
"12851","grafton-primary",252,72,0.285714285714286
"12852","graham-bonney",1117,389,0.348254252461952
"12853","graham-colton",433,151,0.348729792147806
"12854","graham-colton-band",7883,880,0.111632627172396
"12855","graham-coxon",6305,1112,0.176367961934972
"12856","graham-czach",1222,364,0.297872340425532
"12857","graham-isaacson",1019,297,0.291462217860648
"12858","graham-nash",8593,1179,0.137204701501222
"12859","graham-parker",10094,1851,0.18337626312661
"12860","graham-parker-the-rumour",3588,807,0.224916387959866
"12861","graham-reynolds",440,160,0.363636363636364
"12862","gram-parsons",4013,802,0.199850485920758
"12863","gramatik",57,28,0.491228070175439
"12864","gramm-lou",2619,508,0.193967163039328
"12865","grammar",134,64,0.477611940298507
"12866","grammatrain",2661,693,0.260428410372041
"12867","gramps-morgan",899,226,0.25139043381535
"12868","gran-bel-fisher",981,299,0.304791029561672
"12869","grand-duchy",1588,402,0.253148614609572
"12870","grand-funk-railroad",3669,655,0.178522758244753
"12871","grand-illusion",1726,390,0.225955967555041
"12872","grand-magus",367,167,0.455040871934605
"12873","grand-national",324,153,0.472222222222222
"12874","grand-pm",900,348,0.386666666666667
"12875","grand-puba",14042,2311,0.164577695484974
"12876","grand-rio",269,110,0.408921933085502
"12877","grand-sun",164,81,0.49390243902439
"12878","grand-theft-audio",1599,505,0.315822388993121
"12879","grand-uncle",613,148,0.241435562805873
"12880","grandaddy",3659,881,0.240776168352009
"12881","grande-marshall",25,20,0.8
"12882","grandmaster-flash",9535,1915,0.200839014158364
"12883","granger-smith",5313,972,0.182947487295313
"12884","grannies-smoking-pipes",3614,1862,0.515218594355285
"12885","granrodeo",1022,424,0.414872798434442
"12886","grant-amy",7903,1093,0.138301910666835
"12887","grant-green",1022,327,0.319960861056751
"12888","grant-lee-buffalo",6049,1422,0.235080178541908
"12889","grant-lee-phillips",3653,805,0.220366821790309
"12890","grant-terry",322,108,0.335403726708075
"12891","grant-woell",257,83,0.32295719844358
"12892","grapefruit-sound-lab",2934,627,0.213701431492843
"12893","grapes-of-wrath",2505,516,0.205988023952096
"12894","grappler",214,83,0.38785046728972
"12895","grascals",1616,524,0.324257425742574
"12896","grassroots",1840,362,0.196739130434783
"12897","grasu-xxl",257,155,0.603112840466926
"12898","grateful-dead",2962,759,0.25624577987846
"12899","gratitude",1929,407,0.210990150336962
"12900","grave",2359,643,0.272573124205172
"12901","grave-digger",1853,656,0.354020507285483
"12902","grave-plott",634,308,0.485804416403785
"12903","gravediggaz",11253,2833,0.251755087532214
"12904","gravel",98,38,0.387755102040816
"12905","graveland",2598,812,0.312548113933795
"12906","gravelord",432,225,0.520833333333333
"12907","graveworm",3118,776,0.248877485567672
"12908","graveyard",737,271,0.367706919945726
"12909","graveyard-apostles",489,279,0.570552147239264
"12910","gravitonas",465,114,0.245161290322581
"12911","gravity-5",379,109,0.287598944591029
"12912","gravity-co",974,358,0.367556468172485
"12913","gravy-train",1633,681,0.417023882424985
"12914","gray",152,111,0.730263157894737
"12915","grayson-sanders",331,114,0.344410876132931
"12916","grease",1790,570,0.318435754189944
"12917","great-big-sea",1762,564,0.320090805902384
"12918","great-bloomers",1268,511,0.402996845425868
"12919","great-good-fine-ok",950,204,0.214736842105263
"12920","great-horn",496,215,0.433467741935484
"12921","great-kat",190,78,0.410526315789474
"12922","great-northern",94,50,0.531914893617021
"12923","great-white",886,215,0.242663656884876
"12924","greater-heights",1667,327,0.196160767846431
"12925","greater-vision",286,153,0.534965034965035
"12926","grebenshikov-boris",401,206,0.513715710723192
"12927","greeeen",229,129,0.563318777292576
"12928","greek-fire",194,83,0.427835051546392
"12929","greely-estates",194,80,0.412371134020619
"12930","green-bay-packers",209,131,0.626794258373206
"12931","grthkhan-rzen",428,178,0.41588785046729
"12932","grthkhan-sayhan",62,51,0.82258064516129
"12933","grthrevli-mehdi",134,31,0.23134328358209
"12934","grthtz-widmann",538,253,0.470260223048327
"12935","mattmoney",650,136,0.209230769230769
"12936","rlvaro-gonzrklez",261,140,0.53639846743295
"12937","rngelik",225,100,0.444444444444444
"12938","t-o",776,186,0.239690721649485
"12939","the-a-c-a-b",836,340,0.406698564593301
"12940","the-a-k-a-s",1307,420,0.321346595256312
"12941","the-absence",1722,467,0.271196283391405
"12942","the-abyss",686,247,0.360058309037901
"12943","the-acacia-strain",3045,787,0.258456486042693
"12944","the-academy-is",12995,1538,0.118353212774144
"12945","the-accduan-sed",1732,644,0.371824480369515
"12946","the-accident-experiment",713,310,0.434782608695652
"12947","the-acid",635,154,0.24251968503937
"12948","the-acorn",253,127,0.50197628458498
"12949","the-acro-brats",174,88,0.505747126436782
"12950","the-adicts",9883,1604,0.162298897096023
"12951","the-advantage",26,1,0.0384615384615385
"12952","the-adventures",1690,486,0.287573964497041
"12953","the-afghan-whigs",11757,1572,0.133707578463894
"12954","the-after-party",275,108,0.392727272727273
"12955","the-age-of-rockets",1212,468,0.386138613861386
"12956","the-agonist",8045,2428,0.301802361715351
"12957","the-agony-scene",3189,673,0.211037942928818
"12958","the-agoraphobes",220,62,0.281818181818182
"12959","the-airbourne-toxic-event",272,135,0.496323529411765
"12960","the-alan-parsons-project",27264,2171,0.0796288145539906
"12961","the-alan-parsons-symphonic-project",2627,575,0.21888085268367
"12962","the-alarm",17666,1962,0.111060794746972
"12963","the-album-leaf",1716,508,0.296037296037296
"12964","the-alexander-effect",202,56,0.277227722772277
"12965","the-allman-brothers",1525,386,0.253114754098361
"12966","the-almighty",2962,802,0.270762997974342
"12967","the-almost",5267,682,0.12948547560281
"12968","the-alter-boys",1858,663,0.356835306781485
"12969","the-alternate-routes",3335,680,0.203898050974513
"12970","the-amazing",97,75,0.77319587628866
"12971","the-amazing-snakeheads",115,33,0.28695652173913
"12972","the-ambassadors",2248,456,0.202846975088968
"12973","the-amber-herd",178,87,0.48876404494382
"12974","the-american-analog-set",794,297,0.374055415617128
"12975","the-americanos",842,218,0.258907363420428
"12976","the-amity-affliction",8016,844,0.105289421157685
"12977","the-amplifetes",203,74,0.364532019704433
"12978","the-android-complex",132,70,0.53030303030303
"12979","the-androids",2710,547,0.201845018450185
"12980","the-angelic-process",92,35,0.380434782608696
"12981","the-animal-in-me",790,212,0.268354430379747
"12982","the-animals",34925,4331,0.124008589835361
"12983","the-anniversary",6582,1151,0.174870859920997
"12984","the-answer",7125,1014,0.142315789473684
"12985","the-anthem",3388,633,0.186835891381346
"12986","the-anywheres",1918,545,0.28415015641293
"12987","the-apache-relay",477,170,0.356394129979036
"12988","the-apex-theory",4413,819,0.185588035350102
"12989","the-apollinaires",215,95,0.441860465116279
"12990","the-april-maze",478,176,0.368200836820084
"12991","the-aquadolls",272,87,0.319852941176471
"12992","the-arcane-order",594,217,0.365319865319865
"12993","the-archies",4529,740,0.163391477147273
"12994","the-aristocrat",271,105,0.387453874538745
"12995","the-arka-teks",965,201,0.208290155440415
"12996","the-arrogant-sons-of-bitches",12920,2024,0.156656346749226
"12997","the-arsenicals",187,96,0.513368983957219
"12998","the-art-of-noise",324,109,0.33641975308642
"12999","the-artichokes",981,327,0.333333333333333
"13000","the-assassins-the-band-of-fremont-elementary",162,139,0.858024691358025
"13001","the-associates",642,193,0.300623052959502
"13002","the-asteroids-galaxy-tour",7391,1052,0.142335272628873
"13003","the-aston-shuffle",1367,251,0.183613752743233
"13004","the-aston-shuffle-vs-tommy-trash",142,58,0.408450704225352
"13005","the-atlanta-falcons",1616,362,0.224009900990099
"13006","the-atlicic",318,148,0.465408805031447
"13007","the-atomic-fireballs",1707,542,0.317516110134739
"13008","the-atomic-love-bombs",156,72,0.461538461538462
"13009","the-atoms-family",74,46,0.621621621621622
"13010","the-attack",255,125,0.490196078431373
"13011","the-attic-ends",3823,458,0.119801203243526
"13012","the-atttraction",262,92,0.351145038167939
"13013","the-audio-guy",121,32,0.264462809917355
"13014","the-audition",7759,1149,0.148086093568759
"13015","the-austin-jones-band",161,55,0.341614906832298
"13016","the-automatic-automatic",2578,486,0.188518231186967
"13017","the-autumn-offering",3018,745,0.246852220013254
"13018","the-avalanches",5643,991,0.175615807194755
"13019","the-avener",1668,334,0.200239808153477
"13020","the-away-days",984,302,0.306910569105691
"13021","the-azoic",230,74,0.321739130434783
"13022","the-b-b-q-band",1003,218,0.217347956131605
"13023","the-babes",313,124,0.396166134185303
"13024","the-babies",197,99,0.50253807106599
"13025","the-babys",9943,1127,0.113346072613899
"13026","the-back-horn",194,104,0.536082474226804
"13027","the-background",208,101,0.485576923076923
"13028","the-backyardigans",1912,480,0.251046025104602
"13029","the-bamboos",1066,318,0.298311444652908
"13030","the-band-of-heathens",881,326,0.370034052213394
"13031","the-band-perry",8549,1231,0.14399344952626
"13032","the-bangles",13509,1617,0.119697979125028
"13033","the-bangz",1141,348,0.304995617879053
"13034","the-banner",1136,498,0.438380281690141
"13035","the-bar-kays",3183,398,0.125039271127867
"13036","the-barden-bellas",3440,448,0.130232558139535
"13037","the-barking-flamingos",1137,340,0.299032541776605
"13038","the-basces",836,243,0.29066985645933
"13039","the-baseball-project",167,85,0.508982035928144
"13040","the-baseballs",3551,603,0.169811320754717
"13041","the-basics",172,101,0.587209302325581
"13042","the-bass-plays-wrong",392,192,0.489795918367347
"13043","the-bawdies",265,74,0.279245283018868
"13044","the-beach-girl5",1592,328,0.206030150753769
"13045","the-beards",597,216,0.361809045226131
"13046","the-bears",3835,1142,0.297783572359844
"13047","the-beatles-revival-band",2201,621,0.282144479781917
"13048","the-beautified-project",949,366,0.385669125395153
"13049","the-beautiful-mistake",3705,762,0.205668016194332
"13050","the-beeds",209,68,0.325358851674641
"13051","the-beegie-adair-trio",1791,447,0.249581239530988
"13052","the-bees",865,229,0.264739884393064
"13053","the-believers",134,54,0.402985074626866
"13054","the-bella-twins",646,163,0.252321981424149
"13055","the-belle-brigade",3746,654,0.174586225306994
"13056","the-belligerents",107,67,0.626168224299065
"13057","the-bellrays",213,118,0.553990610328638
"13058","the-bells",211,93,0.440758293838863
"13059","the-beloved",11717,1496,0.127677733208159
"13060","the-ben-taylor-band",7942,1156,0.145555275749182
"13061","the-benjamin-gate",4559,602,0.132046501425751
"13062","the-bens",435,182,0.418390804597701
"13063","the-berlin-project",3733,540,0.14465577283686
"13064","the-best-i-ever-had",317,128,0.403785488958991
"13065","the-better-world",2156,407,0.188775510204082
"13066","the-bevis-frond",692,268,0.38728323699422
"13067","the-biate-s-dude",131,88,0.67175572519084
"13068","the-bicycle-thief",639,209,0.327073552425665
"13069","the-big-moon",161,50,0.31055900621118
"13070","the-big-pink",4338,820,0.189027201475334
"13071","the-biggie-sound",32997,3410,0.103342728126799
"13072","the-bird-and-the-bee",10663,1131,0.106067710775579
"13073","the-birds-of-satan",400,132,0.33
"13074","the-birdsongs",297,111,0.373737373737374
"13075","the-birthday-massacre",9879,1419,0.143638020042514
"13076","the-birthday-party",8440,1509,0.178791469194313
"13077","the-black-angels",5073,998,0.196727774492411
"13078","the-black-belles",436,173,0.396788990825688
"13079","the-black-cloud-collective",442,195,0.441176470588235
"13080","the-black-dahlia-murder",16615,3478,0.209328919650918
"13081","the-black-dots-of-death",560,169,0.301785714285714
"13082","the-black-doves",767,297,0.38722294654498
"13083","the-black-feathers",164,32,0.195121951219512
"13084","the-black-ghosts",2308,454,0.196707105719237
"13085","the-black-halos",5294,995,0.187948621080468
"13086","the-black-heart-procession",413,141,0.341404358353511
"13087","the-black-keys",14044,1549,0.11029621190544
"13088","the-black-league",6892,1244,0.180499129425421
"13089","the-black-maria",4893,841,0.171878193337421
"13090","the-black-moods",199,77,0.386934673366834
"13091","the-black-queen",300,86,0.286666666666667
"13092","the-black-swans",110,73,0.663636363636364
"13093","the-blackout",9800,923,0.0941836734693878
"13094","the-blackout-pact",1501,404,0.269153897401732
"13095","the-blackout-project",551,260,0.471869328493648
"13096","the-blamed",1039,395,0.380173243503369
"13097","the-blameshifters",275,174,0.632727272727273
"13098","the-blasters",2231,606,0.271627073061407
"13099","the-bled",6301,1246,0.19774638946199
"13100","the-blitz-ambassador",462,204,0.441558441558442
"13101","the-blondes-of-vertigo",924,320,0.346320346320346
"13102","the-blood-brothers",20120,3766,0.187176938369781
"13103","the-blood-divine",2279,638,0.279947345326898
"13104","the-bloody-beetroots",762,224,0.293963254593176
"13105","the-bloody-road-ahead",252,90,0.357142857142857
"13106","the-blow-monkeys",427,134,0.313817330210773
"13107","the-blue-dogs",15088,2117,0.140310180275716
"13108","the-blue-jean-committee",38,8,0.210526315789474
"13109","the-blue-van",610,169,0.277049180327869
"13110","the-bluebells",167,84,0.502994011976048
"13111","the-bluegrass-album-band",1023,215,0.210166177908113
"13112","the-blues-band",259,94,0.362934362934363
"13113","the-bluetones",3409,721,0.211498973305955
"13114","the-body",176,112,0.636363636363636
"13115","the-bogmen",2395,756,0.315657620041754
"13116","the-bohicas",844,287,0.340047393364929
"13117","the-bombsters",2287,528,0.230870135548754
"13118","the-bone-collector",213,135,0.633802816901408
"13119","the-bongo-club",552,224,0.405797101449275
"13120","the-books",1872,666,0.355769230769231
"13121","the-bosshoss",7846,1482,0.188886056589345
"13122","the-both",2318,659,0.284296807592752
"13123","the-bots",169,79,0.467455621301775
"13124","the-bottle-rockets",1756,521,0.296697038724374
"13125","the-bottlestop-band",9,8,0.888888888888889
"13126","the-box-tops",3108,624,0.200772200772201
"13127","the-boxer-rebellion",5258,821,0.156143020159757
"13128","the-boxmasters",3812,826,0.216684155299056
"13129","the-boy-band-project",356,106,0.297752808988764
"13130","the-boy-done-good",177,74,0.418079096045198
"13131","the-boy-least-likely-to",2471,612,0.247673006879806
"13132","the-boyfriends",221,102,0.461538461538462
"13133","the-boys",228,71,0.31140350877193
"13134","the-boyz",3171,639,0.201513718070009
"13135","the-brad-mehldau-trio",185,107,0.578378378378378
"13136","the-brady-bunch",1289,440,0.341349883630721
"13137","the-brandon-paris-band",292,97,0.332191780821918
"13138","the-brendan-hines",291,159,0.54639175257732
"13139","the-brew",399,141,0.353383458646617
"13140","the-brian-jonestown-massacre",1213,287,0.236603462489695
"13141","the-brian-setzer-orchestra",5548,1082,0.195025234318673
"13142","the-bride-the-king",174,65,0.373563218390805
"13143","the-bridges",2801,547,0.195287397358086
"13144","the-briggs",8847,1371,0.154967785690064
"13145","the-bright-light-social-hour",1030,464,0.450485436893204
"13146","the-bright-road",1340,407,0.303731343283582
"13147","the-bright-things",1980,361,0.182323232323232
"13148","the-brightwings",450,184,0.408888888888889
"13149","the-brilliant-corners",125,76,0.608
"13150","the-brilliant-green",783,390,0.498084291187739
"13151","the-brinks",1091,315,0.288725939505041
"13152","the-brobecks",652,222,0.340490797546012
"13153","the-broken-circle-breakdown-bluegrass-band",147,58,0.394557823129252
"13154","the-broken-family-band",127,41,0.322834645669291
"13155","the-broken-record",257,154,0.599221789883268
"13156","the-bronx",5088,976,0.191823899371069
"13157","the-brooks",82,42,0.51219512195122
"13158","the-bros-landreth",310,103,0.332258064516129
"13159","the-brothers-four",637,233,0.365777080062794
"13160","the-browns",14182,1948,0.137357213369059
"13161","the-bruisers",7886,1162,0.147349733705301
"13162","the-buck-owen-s-buckaroos",6822,1155,0.169305189094107
"13163","the-buckaroos",255,120,0.470588235294118
"13164","the-buckinghams",847,212,0.250295159386068
"13165","the-builders-and-the-butchers",3643,581,0.159483941806204
"13166","the-bunny-complex",507,172,0.339250493096647
"13167","the-bunny-the-bear",1289,478,0.370830100853375
"13168","the-burning-atzen",668,304,0.455089820359281
"13169","the-burning-hotels",231,80,0.346320346320346
"13170","the-burning-of-rome",1086,406,0.373848987108656
"13171","the-bus-boys",544,187,0.34375
"13172","the-business",7223,1547,0.214176934791638
"13173","the-butchies",5927,1174,0.198076598616501
"13174","the-butterbeer-experience",272,82,0.301470588235294
"13175","the-butterfield-blues-band",1559,274,0.175753688261706
"13176","the-butterfly-effect",6610,1006,0.152193645990923
"13177","the-buttress",382,233,0.609947643979058
"13178","the-buzzhorn",2492,472,0.189406099518459
"13179","the-byrds",36692,2972,0.08099858279734
"13180","the-cab",11144,1106,0.0992462311557789
"13181","the-cable-car-theory",1740,581,0.333908045977012
"13182","the-cadets",4169,789,0.18925401775006
"13183","the-cadillac-three",4076,711,0.174435721295388
"13184","the-caesers",150,78,0.52
"13185","the-cains",944,345,0.365466101694915
"13186","the-cairos",179,97,0.541899441340782
"13187","the-california-raisins",504,170,0.337301587301587
"13188","the-call",10395,1697,0.163251563251563
"13189","the-callbacks",2798,364,0.130092923516798
"13190","the-calling",7949,979,0.123160145930306
"13191","the-candles",199,94,0.472361809045226
"13192","the-cape",139,65,0.467625899280576
"13193","the-capsules",168,54,0.321428571428571
"13194","the-caravans",384,160,0.416666666666667
"13195","the-careful-ones",930,361,0.388172043010753
"13196","the-carpenters",35295,2677,0.075846437172404
"13197","the-carps",104,68,0.653846153846154
"13198","the-cars",17121,1825,0.106594240990596
"13199","the-casanova-playboys",2208,379,0.171648550724638
"13200","the-cascades",258,115,0.445736434108527
"13201","the-casey-hopkins-duo",610,190,0.311475409836066
"13202","the-casket-lottery",4861,1056,0.217239251182884
"13203","the-cast-of-sofia-the-first",2124,587,0.276365348399247
"13204","the-castaways",162,90,0.555555555555556
"13205","the-castillians",257,85,0.330739299610895
"13206","the-cataracs",5261,797,0.151492111765824
"13207","the-catch",2904,857,0.295110192837466
"13208","the-cathedrals",889,311,0.349831271091114
"13209","the-catherine-wheel",9840,1437,0.146036585365854
"13210","the-cave-singers",1532,472,0.308093994778068
"13211","the-ceremonies",349,151,0.432664756446991
"13212","the-chain-gang-of-1974",980,295,0.301020408163265
"13213","the-chainsmokers",6327,609,0.0962541488857278
"13214","the-chameleons-uk",1600,492,0.3075
"13215","the-chantels",157,71,0.452229299363057
"13216","the-chariot",3696,940,0.254329004329004
"13217","the-charlatans",5511,947,0.171838141898022
"13218","the-chasm",2515,829,0.32962226640159
"13219","the-chevin",212,84,0.39622641509434
"13220","the-chi-lites",5049,674,0.133491780550604
"13221","the-chieftains",8237,1754,0.21294160495326
"13222","the-chiffons",1053,252,0.239316239316239
"13223","the-child-of-lov",651,172,0.2642089093702
"13224","the-children-of-st-philips-school-cambridge",537,183,0.340782122905028
"13225","the-chiodos-bros",3951,944,0.238926853961023
"13226","the-chipettes",575,175,0.304347826086957
"13227","the-chipmunks",14882,1770,0.118935626931864
"13228","the-chord-and-the-fawn",181,108,0.596685082872928
"13229","the-chords",265,60,0.226415094339623
"13230","the-chosen",348,162,0.46551724137931
"13231","the-christians",202,107,0.52970297029703
"13232","the-chromatics",1302,349,0.268049155145929
"13233","the-churchills",2112,511,0.241950757575758
"13234","the-cinematic-orchestra",615,176,0.286178861788618
"13235","the-circle",1639,380,0.231848688224527
"13236","the-city-drive",3563,652,0.182991860791468
"13237","the-city-on-film",1191,502,0.421494542401343
"13238","the-civil-wars",6030,979,0.162354892205638
"13239","the-clark-sisters",4595,715,0.155603917301415
"13240","the-clash",31345,4021,0.128282022651141
"13241","the-classic-crime",14615,1725,0.11802942182689
"13242","the-clayton-johnston-expedition",669,278,0.415545590433483
"13243","the-clean",91,43,0.472527472527473
"13244","the-clef-truants",648,183,0.282407407407407
"13245","the-click",5091,1466,0.287959143586722
"13246","the-clientele",103,67,0.650485436893204
"13247","the-clintons",1576,426,0.270304568527919
"13248","the-cloud-cars",332,156,0.469879518072289
"13249","the-cloud-room",344,113,0.328488372093023
"13250","the-coal-men",197,75,0.380710659898477
"13251","the-coasters",6528,1180,0.180759803921569
"13252","the-coathangers",197,88,0.446700507614213
"13253","the-code",3907,1022,0.261581776298951
"13254","the-cog-is-dead",292,186,0.636986301369863
"13255","the-cold-streaks",133,55,0.413533834586466
"13256","the-collapsable-hearts-club",165,63,0.381818181818182
"13257","the-collective",1232,291,0.236201298701299
"13258","the-collingsworth-family",4885,821,0.168065506653019
"13259","the-color-and-sound",300,127,0.423333333333333
"13260","the-color-fred",298,73,0.24496644295302
"13261","the-color-morale",6409,894,0.139491340302699
"13262","the-color-red",2567,432,0.168289832489287
"13263","the-color-zero",148,73,0.493243243243243
"13264","the-colorist",1191,386,0.324097397145256
"13265","the-colors",332,137,0.412650602409639
"13266","the-colour",2613,462,0.176808266360505
"13267","the-colourist",3149,424,0.134645919339473
"13268","the-combatants",1514,477,0.315059445178336
"13269","the-common-linnets",3957,716,0.180945160475107
"13270","the-commuters",247,62,0.251012145748988
"13271","the-company-kept",373,183,0.490616621983914
"13272","the-complicasi",3,3,1
